WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-DSU5DC,2019-04-07,0.0,4045.92,48.76,,,278.32,0.0,0.13,260.01,225.5,
DEEPWATER-DSU5DC,2019-04-08,0.0,4047.93,48.76,,,278.34,0.0,0.15,260.01,225.5,
DEEPWATER-DSU5DC,2019-04-09,0.0,4049.08,48.78,,,278.45,0.0,0.17,260.0,225.5,
DEEPWATER-DSU5DC,2019-04-10,0.0,4046.69,48.76,,,278.65,0.0,0.15,259.52,225.96,
DEEPWATER-DSU5DC,2019-04-11,0.0,3676.91,45.81,,,275.24,0.0,0.14,279.05,225.58,
DEEPWATER-DSU5DC,2019-04-12,0.0,3711.31,44.68,,,273.98,0.0,0.15,274.97,225.55,
DEEPWATER-DSU5DC,2019-04-13,0.0,3974.81,47.78,,,278.75,0.0,0.15,262.13,225.53,
DEEPWATER-DSU5DC,2019-04-14,0.0,3956.64,47.48,,,277.31,0.0,0.14,256.53,225.37,
DEEPWATER-DSU5DC,2019-04-15,0.0,4049.94,48.69,,,277.93,0.0,0.15,249.99,225.35,
DEEPWATER-DSU5DC,2019-04-16,0.0,4051.88,48.69,,,278.0,0.0,0.18,250.0,225.41,
DEEPWATER-DSU5DC,2019-04-17,0.0,3716.78,44.13,,,275.65,0.0,0.13,262.84,225.41,
DEEPWATER-DSU5DC,2019-04-18,0.0,4049.53,48.63,,,277.9,0.0,0.16,250.01,225.37,
DEEPWATER-DSU5DC,2019-04-19,0.0,4050.67,48.64,,,277.89,0.0,0.17,250.0,225.45,
DEEPWATER-DSU5DC,2019-04-20,0.0,4048.33,48.62,,,277.79,0.0,0.16,250.0,225.45,
DEEPWATER-DSU5DC,2019-04-21,0.0,4049.17,48.61,,,277.89,0.0,0.18,249.66,225.45,
DEEPWATER-DSU5DC,2019-04-22,0.0,3626.3,43.32,,,276.67,0.0,0.15,258.07,225.42,
DEEPWATER-DSU5DC,2019-04-23,0.0,4048.85,48.53,,,277.45,0.0,0.17,249.97,225.43,
DEEPWATER-DSU5DC,2019-04-24,0.0,4048.92,48.59,,,277.66,0.0,0.16,250.17,225.42,
DEEPWATER-DSU5DC,2019-04-25,0.0,4049.85,48.5,,,277.96,0.0,0.17,249.97,225.44,
DEEPWATER-DSU5DC,2019-04-26,0.0,4046.78,48.43,,,278.46,0.0,0.17,249.93,225.45,
DEEPWATER-DSU5DC,2019-04-27,0.0,4047.99,48.46,,,278.39,0.0,0.17,250.31,225.42,
DEEPWATER-DSU5DC,2019-04-28,0.0,4050.9,48.6,,,278.73,0.0,0.18,250.06,225.45,
DEEPWATER-DSU5DC,2019-04-29,0.0,4047.35,48.59,,,278.77,0.0,0.15,249.99,225.45,
DEEPWATER-DSU5DC,2019-04-30,0.0,4051.11,48.62,,,278.91,0.0,0.16,250.0,225.48,
DEEPWATER-DSU5DC,2019-05-01,0.0,4052.46,48.65,,,278.98,0.0,0.16,249.99,225.47,
DEEPWATER-DSU5DC,2019-05-02,0.0,3802.05,46.32,,,277.53,0.0,0.14,255.02,225.46,
DEEPWATER-DSU5DC,2019-05-03,0.0,4051.68,48.59,,,279.1,0.0,0.15,249.57,225.41,
DEEPWATER-DSU5DC,2019-05-04,0.0,4051.99,48.54,,,279.19,0.0,0.18,249.61,225.44,
DEEPWATER-DSU5DC,2019-05-05,0.0,4054.42,48.59,,,279.18,0.0,0.15,250.04,225.42,
DEEPWATER-DSU5DC,2019-05-06,0.0,4054.84,48.63,,,279.41,0.0,0.17,249.62,225.43,
DEEPWATER-DSU5DC,2019-05-07,0.0,4054.68,48.54,,,279.42,0.0,0.17,249.98,225.43,
DEEPWATER-DSU5DC,2019-05-08,0.0,4057.36,48.5,,,279.5,0.0,0.16,250.33,225.4,
DEEPWATER-DSU5DC,2019-05-09,0.0,4053.8,48.6,,,279.5,0.0,0.17,249.71,225.43,
DEEPWATER-DSU5DC,2019-05-10,0.0,4053.1,48.51,,,279.66,0.0,0.14,248.93,225.42,
DEEPWATER-DSU5DC,2019-05-11,0.0,4051.67,48.58,,,279.45,0.0,0.14,250.14,225.38,
DEEPWATER-DSU5DC,2019-05-12,0.0,3862.51,46.2,,,278.64,0.0,0.14,252.32,225.39,
DEEPWATER-DSU5DC,2019-05-13,0.0,4078.74,48.72,,,279.64,0.0,0.15,250.33,225.38,
DEEPWATER-DSU5DC,2019-05-14,0.0,4090.53,48.8,,,279.83,0.0,0.14,249.86,225.42,
DEEPWATER-DSU5DC,2019-05-15,0.0,4094.2,48.81,,,279.81,0.0,0.14,250.23,225.39,
DEEPWATER-DSU5DC,2019-05-16,0.0,4087.08,48.66,,,279.77,0.0,0.15,249.98,225.39,
DEEPWATER-DSU5DC,2019-05-17,0.0,4066.77,48.7,,,279.59,0.0,0.17,249.86,225.4,
DEEPWATER-DSU5DC,2019-05-18,0.0,4062.73,48.72,,,279.7,0.0,0.15,249.79,225.39,
DEEPWATER-DSU5DC,2019-05-19,0.0,4063.08,48.56,,,279.52,0.0,0.14,250.31,225.38,
DEEPWATER-DSU5DC,2019-05-20,0.0,4060.48,48.58,,,279.66,0.0,0.15,249.76,225.42,
DEEPWATER-DSU5DC,2019-05-21,0.0,4060.5,48.6,,,279.49,0.0,0.15,249.84,225.35,
DEEPWATER-DSU5DC,2019-05-22,0.0,4055.93,48.57,,,279.37,0.0,0.15,249.97,225.37,
DEEPWATER-DSU5DC,2019-05-23,0.0,4046.8,48.64,,,280.56,0.0,0.16,249.91,225.37,
DEEPWATER-DSU5DC,2019-05-24,0.0,4043.72,48.44,,,279.2,0.0,0.15,250.02,225.32,
DEEPWATER-DSU5DC,2019-05-25,0.0,4067.55,48.46,,,278.61,0.0,0.16,250.01,225.33,
DEEPWATER-DSU5DC,2019-05-26,0.0,4065.53,48.34,,,277.75,0.0,0.13,249.97,225.32,
DEEPWATER-DSU5DC,2019-05-27,0.0,4079.1,48.49,,,278.9,0.0,0.14,250.0,225.31,
DEEPWATER-DSU5DC,2019-05-28,23.85,4072.43,48.46,,,279.18,0.0,0.15,250.01,225.32,
DEEPWATER-DSU5DC,2019-05-29,23.98,4075.74,48.49,,,279.41,0.0,0.13,250.0,225.31,
DEEPWATER-DSU5DC,2019-05-30,24.06,4057.08,48.48,,,280.28,0.0,0.14,250.0,225.31,
DEEPWATER-DSU5DC,2019-05-31,23.93,4044.85,48.3,,,279.05,0.0,0.15,249.99,225.31,
DEEPWATER-DSU5DC,2019-06-01,23.9,4042.58,48.33,,,280.06,0.0,0.14,249.98,225.31,
DEEPWATER-DSU5DC,2019-06-02,0.0,4043.0,48.24,,,279.03,0.0,0.14,249.48,225.3,
DEEPWATER-DSU5DC,2019-06-03,0.0,4058.57,48.6,,,281.2,0.0,0.12,250.01,225.32,
DEEPWATER-DSU5DC,2019-06-04,0.0,4036.0,49.56,,,279.71,0.0,0.12,272.43,225.55,
DEEPWATER-DSU5DC,2019-06-05,0.0,4080.22,48.41,,,276.23,0.0,0.14,249.9,225.29,
DEEPWATER-DSU5DC,2019-06-06,0.0,4082.62,48.62,,,276.9,0.0,0.15,250.0,225.3,
DEEPWATER-DSU5DC,2019-06-07,0.0,4061.48,48.5,,,276.47,0.0,0.11,250.0,225.3,
DEEPWATER-DSU5DC,2019-06-08,23.92,4047.56,48.41,,,276.39,0.0,0.13,250.0,225.3,
DEEPWATER-DSU5DC,2019-06-09,23.0,3830.1,45.74,,,275.08,0.0,0.11,252.91,225.33,
DEEPWATER-DSU5DC,2019-06-10,24.0,4052.92,48.46,,,275.53,0.0,0.15,250.0,225.3,
DEEPWATER-DSU5DC,2019-06-11,24.0,4051.49,48.43,,,275.47,0.0,0.13,250.01,225.3,
DEEPWATER-DSU5DC,2019-06-12,0.0,4049.79,48.43,,,275.58,0.0,0.12,249.98,225.3,
DEEPWATER-DSU5DC,2019-06-13,0.0,4050.69,48.45,,,275.51,0.0,0.13,250.0,225.3,
DEEPWATER-DSU5DC,2019-06-14,0.0,4074.57,48.55,,,276.0,0.0,0.12,249.61,225.3,
DEEPWATER-DSU5DC,2019-06-15,0.0,4073.35,48.59,,,276.15,0.0,0.13,250.03,225.43,
DEEPWATER-DSU5DC,2019-06-16,0.0,4050.26,48.43,,,275.73,0.0,0.13,250.0,225.3,
DEEPWATER-DSU5DC,2019-06-17,0.0,4049.32,48.44,,,275.73,0.0,0.14,250.03,225.3,
DEEPWATER-DSU5DC,2019-06-18,0.0,4002.19,47.8,,,275.84,0.0,0.14,250.07,225.3,
DEEPWATER-DSU5DC,2019-06-19,0.0,3938.48,47.29,,,273.7,0.0,0.13,252.26,225.31,
DEEPWATER-DSU5DC,2019-06-20,0.0,4051.83,48.46,,,271.44,0.0,0.12,249.98,225.3,
DEEPWATER-DSU5DC,2019-06-21,0.0,4050.02,49.65,,,271.11,0.0,0.12,276.69,225.55,
DEEPWATER-DSU5DC,2019-06-22,0.0,4059.93,49.01,,,269.68,0.0,0.12,265.55,225.4,
DEEPWATER-DSU5DC,2019-06-23,0.0,4073.45,48.6,,,270.25,0.0,0.13,250.04,225.3,
DEEPWATER-DSU5DC,2019-06-24,0.0,4088.37,48.73,,,270.52,0.0,0.13,249.98,225.3,
DEEPWATER-DSU5DC,2019-06-25,23.69,4052.8,48.98,,,270.49,0.0,0.12,253.07,225.34,
DEEPWATER-DSU5DC,2019-06-26,22.71,4000.29,50.04,,,269.03,0.0,0.12,305.3,225.79,
DEEPWATER-DSU5DC,2019-06-27,22.02,3954.31,50.03,,,268.8,0.0,0.1,338.82,225.9,
DEEPWATER-DSU5DC,2019-06-28,0.0,3974.69,49.1,,,266.65,0.0,0.12,296.35,225.49,
DEEPWATER-DSU5DC,2019-06-29,0.0,4055.27,48.39,,,267.08,0.0,0.13,250.01,225.3,
DEEPWATER-DSU5DC,2019-06-30,0.0,4053.3,48.51,,,267.43,0.0,0.14,250.01,225.31,
DEEPWATER-DSU5DC,2019-07-01,0.0,4064.55,48.64,,,267.38,0.0,0.13,250.02,225.3,
DEEPWATER-DSU5DC,2019-07-02,0.0,3328.17,39.75,,,261.74,0.0,0.11,301.29,225.53,
DEEPWATER-DSU5DC,2019-07-03,0.0,4050.69,48.51,,,265.6,0.0,0.12,250.11,225.3,
DEEPWATER-DSU5DC,2019-07-04,0.0,4057.4,48.57,,,265.77,0.0,0.12,250.01,225.32,
DEEPWATER-DSU5DC,2019-07-05,0.0,4058.07,48.58,,,265.82,0.0,0.13,250.05,225.32,
DEEPWATER-DSU5DC,2019-07-06,0.0,4056.64,48.58,,,266.22,0.0,0.14,249.97,225.33,
DEEPWATER-DSU5DC,2019-07-07,0.0,4057.41,48.62,,,266.52,0.0,0.14,250.12,225.37,
DEEPWATER-DSU5DC,2019-07-08,0.0,4060.74,48.7,,,266.97,0.0,0.14,249.94,225.44,
DEEPWATER-DSU5DC,2019-07-09,0.0,3995.01,48.33,,,268.52,0.0,0.13,327.08,225.64,
DEEPWATER-DSU5DC,2019-07-10,0.0,4052.01,48.82,,,266.81,0.0,0.13,250.14,225.3,
DEEPWATER-DSU5DC,2019-07-11,0.0,4051.53,48.84,,,266.79,0.0,0.14,250.04,225.41,
DEEPWATER-DSU5DC,2019-07-12,0.0,4051.56,48.89,,,267.01,0.0,0.15,250.02,225.5,
DEEPWATER-DSU5DC,2019-07-13,0.0,4050.74,48.95,,,267.3,0.0,0.15,249.98,225.5,
DEEPWATER-DSU5DC,2019-07-14,0.0,4051.46,48.99,,,267.72,0.0,0.14,250.02,225.5,
DEEPWATER-DSU5DC,2019-07-15,26.0,4049.23,49.05,,,268.41,0.0,0.14,250.0,225.5,
DEEPWATER-DSU5DC,2019-07-16,26.02,4051.64,49.1,,,269.11,0.0,0.16,250.01,225.5,
DEEPWATER-DSU5DC,2019-07-17,26.21,4047.33,49.18,,,269.76,0.0,0.15,249.99,225.51,
DEEPWATER-DSU5DC,2019-07-18,26.63,4045.0,49.23,,,270.39,0.0,0.15,250.0,225.59,
DEEPWATER-DSU5DC,2019-07-19,26.94,4047.32,49.31,,,271.2,0.0,0.14,249.98,225.69,
DEEPWATER-DSU5DC,2019-07-20,27.0,4048.6,49.4,,,271.94,0.0,0.12,250.0,225.7,
DEEPWATER-DSU5DC,2019-07-21,27.0,4047.53,49.48,,,272.61,0.0,0.13,250.01,225.7,
DEEPWATER-DSU5DC,2019-07-22,27.07,4047.17,49.55,,,273.48,0.0,0.12,250.01,225.7,
DEEPWATER-DSU5DC,2019-07-23,27.39,4047.6,49.63,,,274.22,0.0,0.13,250.01,225.7,
DEEPWATER-DSU5DC,2019-07-24,27.92,4049.19,49.74,,,275.04,0.0,0.13,249.99,225.7,
DEEPWATER-DSU5DC,2019-07-25,27.98,4046.06,49.83,,,275.99,0.0,0.13,250.02,225.75,
DEEPWATER-DSU5DC,2019-07-26,28.0,4042.46,49.91,,,277.02,0.0,0.13,250.68,225.87,
DEEPWATER-DSU5DC,2019-07-27,27.82,4049.15,49.86,,,277.22,0.0,0.11,267.76,225.95,
DEEPWATER-DSU5DC,2019-07-28,28.0,4042.29,49.94,,,278.05,0.0,0.14,268.34,225.97,
DEEPWATER-DSU5DC,2019-07-29,28.02,4028.16,49.95,,,278.9,0.0,0.15,285.8,226.15,
DEEPWATER-DSU5DC,2019-07-30,28.98,4021.94,50.34,,,281.03,0.0,0.13,281.9,226.1,
DEEPWATER-DSU5DC,2019-07-31,29.2,4018.14,50.43,,,281.55,0.0,0.13,285.94,226.24,
DEEPWATER-DSU5DC,2019-08-01,29.6,4012.43,50.44,,,281.93,0.0,0.14,303.26,226.4,
DEEPWATER-DSU5DC,2019-08-02,30.03,4002.19,50.68,,,283.06,0.0,0.12,321.29,226.58,
DEEPWATER-DSU5DC,2019-08-03,30.08,3998.63,51.01,,,284.35,0.0,0.16,310.39,226.45,
DEEPWATER-DSU5DC,2019-08-04,30.22,3991.11,51.01,,,284.32,0.0,0.12,328.0,226.64,
DEEPWATER-DSU5DC,2019-08-05,30.0,3988.29,50.97,,,284.41,0.0,0.12,352.83,226.81,
DEEPWATER-DSU5DC,2019-08-06,30.26,3973.06,50.93,,,284.24,0.0,0.12,376.9,226.91,
DEEPWATER-DSU5DC,2019-08-07,28.68,3766.89,49.48,,,280.43,0.0,0.15,467.13,227.12,
DEEPWATER-DSU5DC,2019-08-08,29.93,3801.79,52.63,,,282.18,0.0,0.12,420.82,227.03,
DEEPWATER-DSU5DC,2019-08-09,27.67,3372.28,46.86,,,278.59,0.0,0.16,467.2,227.09,
DEEPWATER-DSU5DC,2019-08-10,27.08,3280.91,46.06,,,271.48,0.0,0.16,505.21,224.17,
DEEPWATER-DSU5DC,2019-08-11,32.21,3853.11,55.04,,,282.17,0.0,0.17,392.66,226.93,
DEEPWATER-DSU5DC,2019-08-12,32.0,3810.54,55.03,,,282.09,0.0,0.18,394.87,227.03,
DEEPWATER-DSU5DC,2019-08-13,30.77,3576.28,51.55,,,281.36,0.0,0.16,427.69,227.13,
DEEPWATER-DSU5DC,2019-08-14,33.0,3819.87,55.04,,,282.75,0.0,0.2,411.58,227.1,
DEEPWATER-DSU5DC,2019-08-15,33.0,3814.09,55.05,,,283.0,0.0,0.17,419.55,227.1,
DEEPWATER-DSU5DC,2019-08-16,33.0,3812.33,55.03,,,283.2,0.0,0.14,427.04,227.1,
DEEPWATER-DSU5DC,2019-08-17,32.0,3675.52,53.19,,,281.1,0.0,0.15,448.45,227.15,
DEEPWATER-DSU5DC,2019-08-18,32.4,3801.85,55.04,,,283.36,0.0,0.17,434.57,227.11,
DEEPWATER-DSU5DC,2019-08-19,32.62,3802.77,55.65,,,284.18,0.0,0.17,426.9,227.1,
DEEPWATER-DSU5DC,2019-08-20,33.0,3815.07,56.69,,,285.89,0.0,0.17,420.77,227.1,
DEEPWATER-DSU5DC,2019-08-21,30.61,3557.11,51.36,,,281.52,0.0,0.18,508.45,227.27,
DEEPWATER-DSU5DC,2019-08-22,32.34,3640.62,55.3,,,282.55,0.0,0.19,447.52,227.21,
DEEPWATER-DSU5DC,2019-08-23,30.71,3435.36,51.41,,,275.51,0.0,0.17,534.82,224.56,
DEEPWATER-DSU5DC,2019-08-24,33.84,3783.3,57.77,,,284.56,0.0,0.23,449.95,227.3,
DEEPWATER-DSU5DC,2019-08-25,33.58,3786.57,57.94,,,284.52,0.0,0.23,455.12,227.3,
DEEPWATER-DSU5DC,2019-08-26,33.97,3803.25,57.94,,,284.49,0.0,0.22,464.15,227.31,
DEEPWATER-DSU5DC,2019-08-27,33.8,3831.74,57.96,,,284.71,0.0,0.21,475.78,227.47,
DEEPWATER-DSU5DC,2019-09-03,34.24,3767.41,58.95,,,283.73,0.0,0.2,502.91,227.5,
DEEPWATER-DSU5DC,2019-09-04,28.54,3047.94,44.43,,,279.47,0.0,0.21,739.39,229.13,
DEEPWATER-DSU5DC,2019-09-05,36.06,3704.08,58.95,,,286.16,0.0,0.21,402.9,227.13,
DEEPWATER-DSU5DC,2019-09-06,36.0,3680.85,58.94,,,284.97,0.0,0.21,390.76,227.1,
DEEPWATER-DSU5DC,2019-09-07,30.39,3337.56,49.52,,,275.91,0.0,0.2,488.25,227.23,
DEEPWATER-DSU5DC,2019-09-08,36.57,3707.15,58.63,,,288.02,0.0,0.24,480.48,227.24,
DEEPWATER-DSU5DC,2019-09-09,36.0,3674.76,58.95,,,284.72,0.0,0.19,387.64,227.1,
DEEPWATER-DSU5DC,2019-09-10,36.0,3699.06,58.94,,,284.67,0.0,0.22,385.98,227.11,
DEEPWATER-DSU5DC,2019-09-11,35.95,3676.68,58.94,,,284.32,0.0,0.24,385.17,227.1,
DEEPWATER-DSU5DC,2019-09-12,35.95,3695.94,58.94,,,284.33,0.0,0.22,385.8,227.11,
DEEPWATER-DSU5DC,2019-09-13,36.0,3723.17,58.94,,,284.53,0.0,0.25,387.54,227.19,
DEEPWATER-DSU5DC,2019-09-14,32.09,3547.3,52.53,,,279.21,0.0,0.22,432.98,227.28,
DEEPWATER-DSU5DC,2019-09-15,36.7,3598.71,57.49,,,287.33,0.0,0.2,530.93,227.41,
DEEPWATER-DSU5DC,2019-09-16,36.0,3688.24,58.94,,,284.48,0.0,0.23,394.14,227.3,
DEEPWATER-DSU5DC,2019-09-17,31.96,3281.93,50.27,,,279.58,0.0,0.19,621.1,227.53,
DEEPWATER-DSU5DC,2019-09-18,32.99,3476.47,50.52,,,283.66,0.0,0.19,577.29,227.47,
DEEPWATER-DSU5DC,2019-09-19,37.99,3865.09,58.94,,,289.38,0.0,0.21,368.59,227.14,
DEEPWATER-DSU5DC,2019-09-20,36.15,3702.74,58.96,,,285.5,0.0,0.26,384.69,227.3,
DEEPWATER-DSU5DC,2019-09-21,33.45,3449.51,52.28,,,278.69,0.0,0.2,544.37,224.34,
DEEPWATER-DSU5DC,2019-09-22,36.99,3777.58,58.94,,,286.78,0.0,0.25,380.87,227.25,
DEEPWATER-DSU5DC,2019-09-23,36.0,3694.72,58.95,,,284.84,0.0,0.27,396.3,227.3,
DEEPWATER-DSU5DC,2019-09-24,36.0,3706.48,58.95,,,284.69,0.0,0.25,402.28,227.3,
DEEPWATER-DSU5DC,2019-09-25,36.0,3704.89,58.94,,,284.66,0.0,0.24,404.43,227.3,
DEEPWATER-DSU5DC,2019-09-26,36.0,3698.52,58.94,,,284.7,0.0,0.23,407.45,227.32,
DEEPWATER-DSU5DC,2019-09-27,36.0,3695.56,58.94,,,284.83,0.0,0.26,411.23,227.41,
DEEPWATER-DSU5DC,2019-09-28,36.0,3689.27,58.94,,,284.8,0.0,0.26,416.0,227.44,
DEEPWATER-DSU5DC,2019-09-29,36.0,3675.8,58.93,,,284.76,0.0,0.22,420.58,227.5,
DEEPWATER-DSU5DC,2019-09-30,36.0,3651.9,58.94,,,284.58,0.0,0.21,423.86,227.5,
DEEPWATER-DSU5DC,2019-10-01,36.01,3662.18,58.95,,,284.62,0.0,0.23,427.77,227.5,
DEEPWATER-DSU5DC,2019-10-02,36.0,3675.28,58.95,,,284.82,0.0,0.22,432.79,227.5,
DEEPWATER-DSU5DC,2019-10-03,36.09,3716.59,58.94,,,285.17,0.0,0.22,438.66,227.5,
DEEPWATER-DSU5DC,2019-10-04,36.0,3677.36,58.95,,,284.98,0.0,0.22,441.15,227.5,
DEEPWATER-DSU5DC,2019-10-05,36.0,3672.88,58.94,,,285.07,0.0,0.19,445.25,227.5,
DEEPWATER-DSU5DC,2019-10-06,36.0,3673.93,58.94,,,285.19,0.0,0.21,450.17,227.51,
DEEPWATER-DSU5DC,2019-10-07,36.0,3679.94,58.93,,,285.31,0.0,0.21,455.76,227.5,
DEEPWATER-DSU5DC,2019-10-08,17.47,2581.0,28.6,,,257.59,0.0,0.16,802.81,227.69,
DEEPWATER-DSU5DC,2019-10-09,0.0,1337.93,0.0,,,227.37,0.0,0.09,1336.98,227.33,
DEEPWATER-DSU5DC,2019-10-10,0.0,1391.65,0.0,,,227.18,0.0,0.1,1390.55,227.17,
DEEPWATER-DSU5DC,2019-10-11,0.0,1428.05,0.0,,,227.1,0.0,0.11,1426.92,227.1,
DEEPWATER-DSU5DC,2019-10-12,0.0,1456.05,0.0,,,227.1,0.0,0.11,1454.89,227.11,
DEEPWATER-DSU5DC,2019-10-13,0.0,1475.53,0.0,,,227.1,0.0,0.11,1474.37,227.1,
DEEPWATER-DSU5DC,2019-10-15,34.62,3191.82,50.69,,,287.84,0.0,0.21,1059.41,227.49,
DEEPWATER-DSU5DC,2019-10-16,39.21,3721.98,58.94,,,293.75,0.0,0.21,712.05,228.0,
DEEPWATER-DSU5DC,2019-10-17,39.0,3803.18,58.94,,,292.36,0.0,0.21,639.29,228.0,
DEEPWATER-DSU5DC,2019-10-18,39.0,3846.36,58.95,,,291.59,0.0,0.22,590.46,227.85,
DEEPWATER-DSU5DC,2019-10-19,39.0,3852.55,58.94,,,291.5,0.0,0.22,560.09,227.8,
DEEPWATER-DSU5DC,2019-10-20,39.0,3874.1,58.95,,,291.78,0.0,0.22,543.99,227.8,
DEEPWATER-DSU5DC,2019-10-21,39.0,3882.55,58.95,,,291.79,0.0,0.22,531.93,227.8,
DEEPWATER-DSU5DC,2019-10-22,39.0,3873.04,58.95,,,291.63,0.0,0.21,520.8,227.8,
DEEPWATER-DSU5DC,2019-10-23,39.0,3871.69,58.94,,,291.53,0.0,0.22,512.54,227.8,
DEEPWATER-DSU5DC,2019-10-24,39.0,3880.73,58.95,,,291.51,0.0,0.21,507.72,227.8,
DEEPWATER-DSU5DC,2019-10-25,39.0,3867.05,58.94,,,291.38,0.0,0.22,501.85,227.79,
DEEPWATER-DSU5DC,2019-10-26,39.0,3892.88,58.96,,,291.52,0.0,0.21,502.83,227.8,
DEEPWATER-DSU5DC,2019-10-27,39.0,3886.66,58.95,,,291.47,0.0,0.22,500.61,227.8,
DEEPWATER-DSU5DC,2019-10-28,39.0,3883.46,58.95,,,291.39,0.0,0.23,498.62,227.8,
DEEPWATER-DSU5DC,2019-10-29,32.68,3536.41,49.92,,,278.83,0.0,0.17,720.62,222.4,
DEEPWATER-DSU5DC,2019-10-30,39.0,3872.86,58.94,,,292.29,0.0,0.23,526.5,227.8,
DEEPWATER-DSU5DC,2019-10-31,39.0,3877.33,58.92,,,292.22,0.0,0.21,501.08,227.8,
DEEPWATER-DSU5DC,2019-11-01,39.0,3896.72,58.94,,,291.03,0.0,0.23,496.28,227.8,
DEEPWATER-DSU5DC,2019-11-02,39.0,3883.83,58.93,,,291.14,0.0,0.21,490.5,227.8,
DEEPWATER-DSU5DC,2019-11-03,35.96,3716.77,54.14,,,286.73,0.0,0.21,603.57,227.88,
DEEPWATER-DSU5DC,2019-11-04,39.0,3876.7,58.94,,,290.75,0.0,0.22,500.75,227.8,
DEEPWATER-DSU5DC,2019-11-05,35.0,3447.68,52.27,,,284.14,0.0,0.21,708.22,227.94,
DEEPWATER-DSU5DC,2019-11-06,39.0,3841.88,58.93,,,290.91,0.0,0.22,536.73,227.83,
DEEPWATER-DSU5DC,2019-11-07,39.0,3889.88,58.93,,,290.84,0.0,0.23,513.94,227.8,
DEEPWATER-DSU5DC,2019-11-08,39.2,3914.34,58.93,,,290.18,0.0,0.24,455.74,227.65,
DEEPWATER-DSU5DC,2019-11-09,39.0,3890.31,58.95,,,290.22,0.0,0.22,480.43,227.8,
DEEPWATER-DSU5DC,2019-11-10,39.0,3892.75,58.94,,,290.15,0.0,0.2,480.06,227.8,
DEEPWATER-DSU5DC,2019-11-11,39.0,3888.51,58.93,,,290.06,0.0,0.21,478.29,227.8,
DEEPWATER-DSU5DC,2019-11-28,39.0,0.04,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-11-29,39.06,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-02,40.0,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-03,39.99,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-04,39.97,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-05,40.0,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-06,39.99,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-07,39.73,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-08,39.03,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-09,39.0,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-10,39.0,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-11,39.0,0.0,58.92,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-12,39.0,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-13,38.36,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-14,38.0,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-15,38.0,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-16,38.0,0.0,58.92,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-17,38.0,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-18,38.0,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-19,37.93,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-20,37.87,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-21,37.27,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-22,37.0,0.0,58.94,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-23,36.37,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-24,36.0,0.0,58.93,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-25,36.07,0.0,59.86,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-26,36.0,0.0,59.96,,,0.0,0.0,0.0,0.0,0.0,
DEEPWATER-DSU5DC,2019-12-27,35.93,0.0,59.95,,,0.0,0.0,0.0,0.0,0.0,
